drug 1,drug 2,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,ECFP4
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,0.958241088,0.913762079,0.938190759,0.962368616,0.912504958,0.863385336,0.013492558,0.94908966,0.951179737,0.957482253,0.980937873,0.970828235,0.979021393,0.824500365,0.940022551,0.962366853,0.972292866,0.792104066,0.989040902,0.900795344,0.711975379,0.902523396,0.8017228,0.915520662,0.927417996,0.464646465
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,0.930633214,0.933063789,0.949351396,0.938669765,0.925101465,0.944093594,0.893533627,0.956399156,0.985303715,0.956495358,0.993093861,0.860889324,0.904027805,0.943178012,0.910283369,0.979194603,0.964036464,0.953061949,0.964529284,0.871181935,0.994027102,0.976931368,0.987999851,0.988378627,0.977893159,0.794871795
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,0.796763385,0.61191146,0.770848228,0.13292641,0.642498543,0.458045905,0.025191738,0.184778423,-0.014282106,0.747659169,0.468676753,0.466625959,0.197521578,0.078881699,0.153754535,0.507741709,0.450493696,0.518339419,0.70609397,0.585778612,0.137161551,-0.105130251,-0.204920758,0.249727797,0.00665587,0.163265306
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,NC(CO)C(=O)NNCC1=C(O)C(O)=C(O)C=C1,0.905333503,0.712629669,0.819815675,0.787710229,0.951777335,0.446289547,0.298876288,0.75160983,0.614834114,0.924918931,0.734186302,0.32900658,0.445134598,0.397104108,0.369390662,0.535410406,0.721860346,0.351830564,0.814930191,0.567755111,0.489785554,0.13794454,0.400424034,0.07616701,0.005556334,0.22
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,0.186345129,0.231789673,0.165857701,-0.106786463,0.183016105,0.07735325,0.335928687,0.353527566,0.531199839,0.296543016,0.321352786,-0.0652648,0.697411318,0.853712778,0.672207147,0.224881649,0.284766909,-0.344174403,0.592073705,0.257771985,0.112677875,0.113587907,0.12622394,0.118535185,0.030696582,0.102040816
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,NC[C@H](O)C1=CC(O)=C(O)C=C1,0.805044932,0.945223486,0.890156842,0.756340043,0.86002431,0.760659354,0.307363467,0.747830093,0.099163098,0.46335871,0.791887461,0.525042256,0.090321198,0.426254843,-0.034508781,0.659942968,0.82284502,0.741775972,0.947805739,0.624282253,0.882133128,0.837394945,0.02685998,0.55483132,0.056318024,0.3
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O,0.944753953,0.897279385,0.866271703,0.752488643,0.977699542,0.774812818,0.375510518,0.829621834,0.949943258,0.796066437,0.686321077,0.752928312,0.784702816,0.543399338,0.917833801,0.769792971,0.875850056,0.714885799,0.917003299,0.77341126,0.83601297,0.822449502,0.236922094,0.516882482,0.370185332,0.333333333
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,-0.028490735,-0.078478925,-0.139515916,-0.032549417,-0.010027111,-0.16036093,-0.117153573,-0.007924893,-0.017203027,0.075833393,0.198092625,-0.022657804,0.040249046,-0.177041889,-0.180507201,0.278464709,-0.081142284,0.035397458,0.139440154,0.542881687,-0.119216713,0.010309729,-0.068704581,0.017106546,-0.252075092,0.102941176
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,-0.112957892,-0.025753836,-0.125102511,-0.002474889,-0.012163609,0.295928266,0.227288834,-0.01567057,-0.118903047,0.198560599,0.026610721,0.148429829,-0.229341266,-0.160254365,-0.187385453,0.509287906,0.072144368,-0.130348658,0.241253551,0.171710501,0.202260845,0.151089914,0.025309684,-0.057785579,0.262616438,0.080808081
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,-0.112358422,-0.033209595,-0.130015807,0.035767226,-0.008403115,0.137103097,0.061646377,-0.005209066,-0.02337176,0.246405767,0.037998108,0.30044179,-0.166586815,-0.138231393,-0.163353612,0.343705627,0.002723239,-0.019516305,0.384021066,0.060810686,0.045631891,0.127935013,0.065976503,0.16043864,0.463702858,0.108910891
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,-0.037223479,0.047431154,-0.139516452,0.322593882,0.004532262,-0.089383598,0.012222865,-0.084753868,-0.06023033,0.344244203,-0.059124432,0.100668662,-0.033208514,-0.131464235,-0.182164697,0.366109108,0.294197542,0.390210893,0.288252793,0.457574259,0.398846652,0.18691853,0.343546506,0.391017216,0.26574715,0.094594595
C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,[H][C@@]1(CNC2=C(N1)C(=O)NC(N)=N2)[C@@H](O)[C@H](C)O,0.659605738,0.788466454,0.071326934,0.491310956,0.653852701,0.292078995,0.283044274,0.020335973,0.55288311,0.22530882,0.521561104,0.794268014,0.399466068,0.468070763,0.344143164,0.834929781,0.633744436,0.607376142,0.481444389,0.266305798,0.213548813,0.000134972,0.540369075,0.381937004,0.181261481,0.086206897
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,O[C@H](COC1=CC(Cl)=CC=C1)CS[C@@H]1[C@@H](O)C[C@@H](O)[C@H]1C\C=C/CCCC(O)=O,0.603449058,0.426403439,0.060067531,-0.016092674,0.248912043,-0.200525897,0.249617735,0.210324879,0.052478433,0.146798659,-0.119512425,0.004097557,0.221996466,0.146993084,-0.096508223,0.348813097,-0.153159486,-0.116874827,0.414352423,-0.193700729,-0.038946481,0.551238933,0.377504917,-0.002493005,0.091728878,0.15
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,0.663571614,0.662396754,0.850811035,0.766290278,0.4843545,0.785628103,0.224224224,0.871739046,0.832387288,0.907725543,0.503551491,0.156768598,0.914901047,0.883695133,0.9020332,0.403740321,0.562309251,0.474869421,0.743881408,0.419052556,0.770151887,0.434877874,0.343583786,0.589508771,0.768498831,0.224719101
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],0.656481984,0.645809951,0.872717114,0.708634853,0.46363352,0.6834405,0.149787406,0.893015185,0.84066296,0.931825294,0.602948231,0.053205258,0.973643671,0.953972114,0.963309198,0.593566666,0.552018327,0.284998035,0.739892304,0.67719894,0.567479587,0.441099772,0.340587878,0.545549582,0.728694359,0.218390805
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.723844372,0.53188835,0.917172617,0.774219526,0.457593628,0.752237459,0.37208675,0.679959682,0.466370434,0.560446609,0.53617052,0.104786759,0.437036713,0.709380595,0.897986923,0.601635461,0.656390275,0.344809104,0.800090441,0.513119829,0.494419355,0.643198746,0.423743021,0.441148632,0.407383054,0.564516129
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.770691466,0.526513325,0.898648641,0.765143776,0.533077728,0.769024965,-0.055588964,0.781177124,0.798208144,0.905220531,0.505724017,0.273354312,0.946789207,0.878288036,0.94782816,0.495966546,0.662276629,0.155979378,0.780690212,0.438711929,0.816657757,0.527211552,0.264643062,0.46499421,0.69767627,0.366197183
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C=C[C@]12C,0.81254612,0.574185387,0.885387824,0.757955156,0.435186586,0.597939723,0.240485322,0.94657442,0.753956739,0.430454674,0.657272583,0.24928271,0.938842606,0.906534791,0.959544932,0.442216561,0.305541887,0.276165506,0.693075747,0.48366297,0.759954112,0.558718634,0.187404718,0.325255572,0.719291932,0.324324324
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,0.793062085,0.459985366,0.876046747,0.615377951,0.455696518,0.59735294,0.302125253,0.857332594,0.782848744,0.798923198,0.700531052,0.265966617,0.775394724,0.903459044,0.94605067,0.350917415,0.285734808,0.218820583,0.672019914,0.430597549,0.756927214,0.574326097,0.232205098,0.233411032,0.483048381,0.263157895
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.792074218,0.698013804,0.920356281,0.894438202,0.632104731,0.73015249,-0.006925831,0.932491362,0.898784324,0.955472016,0.630193001,0.215461592,0.931082055,0.918439225,0.954468064,0.625480917,0.784034631,0.423656196,0.899046294,0.588219135,0.783815829,0.618382421,0.385886402,0.512703063,0.735073622,0.492957746
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.82273076,0.851630912,0.891511267,0.766372406,0.688356399,0.853849667,0.047683616,0.876158878,0.897160236,0.964765452,0.607454113,0.260110882,0.938724641,0.934221188,0.974260345,0.690910185,0.817287221,0.488268486,0.86921657,0.761850964,0.889193949,0.654871209,0.537313977,0.636567747,0.657445446,0.425
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.804454144,0.810312758,0.934317977,0.794871342,0.695723259,0.815701037,-0.099329429,0.922032062,0.949083172,0.959807521,0.559871188,0.159956111,0.942694072,0.914665219,0.973291519,0.744293925,0.843519047,0.498851902,0.95344894,0.758443205,0.81162287,0.603448825,0.528093753,0.63906135,0.714887868,0.493333333
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.921587662,0.818691173,0.961360867,0.91419091,0.968735262,0.879339652,-0.048202505,0.956189342,0.98184779,0.985283097,0.562211615,0.225483961,0.956651254,0.9625741,0.966965505,0.769817563,0.805895664,0.569188083,0.950612822,0.83544941,0.842103734,0.742414873,0.536902665,0.589870387,0.913446743,0.577464789
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@H](OC(=O)CCCCCCCCC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],0.914954139,0.842250129,0.937254859,0.906371971,0.989354256,0.897897779,0.721553196,0.969294349,0.980610504,0.984158437,0.572148994,0.431612704,0.958585052,0.990155732,0.941522432,0.779254778,0.83775805,0.554916777,0.94738915,0.826782524,0.858573755,0.788910104,0.481374013,0.636209079,0.8603861,0.513513514
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.740357215,0.616007143,0.900610137,0.750791441,0.507738987,0.724463632,-0.047085164,0.892231097,0.804214328,0.956943589,0.619648482,0.32653228,0.945880597,0.891129891,0.91571423,0.508856157,0.603012373,0.24899258,0.866326124,0.437910621,0.810433516,0.472868954,0.302437071,0.480135396,0.558718676,0.28
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,0.727660885,0.666204148,0.923555025,0.717484019,0.470049036,0.647539108,0.304172767,0.874595565,0.856932221,0.659971904,0.794451666,0.132728359,0.826779309,0.950998332,0.937265001,0.603756986,0.279590311,0.233379938,0.829887247,0.400610287,0.759093137,0.543522145,0.358117983,0.492598093,0.284344424,0.234567901
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,0.652544084,0.482969593,0.798170158,0.390163974,0.384622636,0.370584797,0.208580767,0.856165674,0.838559938,0.843777872,0.631509461,0.155392857,0.854564736,0.921761396,0.933486683,0.468611924,0.454551408,0.283709415,0.637052374,0.490857288,0.517495106,0.210796784,0.148163068,0.33551962,0.08500339,0.211764706
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](C)CC2=CC(=O)CC[C@]12C,0.732496329,0.617220433,0.879548048,0.736678123,0.524368858,0.664638279,-0.00638144,0.882335186,0.756055034,0.956800522,0.659840708,0.306405926,0.935685708,0.925044082,0.958808333,0.562667903,0.647900864,0.15654152,0.804883884,0.483453532,0.806169537,0.273254615,0.310843706,0.503051585,0.535069155,0.207317073
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.739849531,0.605376674,0.901208158,0.593656483,0.551038089,0.721068524,0.063877367,0.852225572,0.739541905,0.323328974,0.582418362,0.323290596,0.960095929,0.858594174,0.727503486,0.476501341,0.543333981,0.071093392,0.697845512,0.33335621,0.802752032,0.543593334,0.22005565,0.331072948,0.445825973,0.214285714
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.763883807,0.745550194,0.908167658,0.864182638,0.681480312,0.782724562,0.015976889,0.921292767,0.873398163,0.946389315,0.625757376,0.168375629,0.963755255,0.930929669,0.969047392,0.505305786,0.652569637,0.029376257,0.873185508,0.531967974,0.708631807,0.618304705,0.170945889,0.514362124,0.612234884,0.294117647
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],0.671937036,0.75615575,0.885723399,0.818085127,0.573459422,0.548040504,0.224696581,0.772831657,0.899044799,0.870214344,0.485328327,0.035060141,0.948225156,0.906478477,0.95047445,0.526181301,0.825592192,0.436590379,0.897685638,0.439000907,0.682072141,0.32374158,0.015971636,0.492877341,0.142798913,0.182795699
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCCCCCCCC=C,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21,0.726784473,0.76890088,0.789651786,0.801352814,0.596034816,0.61364383,0.218827227,0.68401279,0.643754974,0.221302916,0.480906278,0.118304189,0.923728461,0.850597912,0.769889064,0.553109621,0.361660983,0.128605028,0.71753588,0.151149454,0.490587589,0.57105772,0.176099094,0.518916577,0.04719174,0.173913043
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,-0.01866449,-0.180577175,0.042674432,0.032088107,0.053008559,0.260110276,0.526489432,-0.060748244,0.675519055,0.468797166,0.455661501,0.012984124,-0.063264214,0.121164415,0.637775248,-0.000665535,0.326424626,-0.01244665,0.618899693,0.126171574,0.154017738,-0.183395472,0.12511005,-0.02620444,-0.060906041,0.054945055
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,0.098659921,0.28618495,0.073353534,0.17189168,0.122467681,0.328124207,0.476842639,0.068195869,0.349777919,0.597763392,0.350785535,0.326697755,0.462614853,0.636839059,0.564637414,0.323897481,0.415238273,-0.146650642,0.610389735,0.019289514,0.083569297,0.162413008,0.09170044,-0.111102306,0.25362016,0.092307692
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl,-0.103458086,-0.221488637,-0.065531588,-0.04460632,-0.08842436,0.503495158,0.424516489,-0.065645067,0.106467614,-0.012206465,0.29058482,0.377185163,0.502038628,0.158797862,0.111115256,0.314998897,0.110774905,-0.025015463,-0.081980989,-0.312310944,0.388640959,-0.001309975,-0.119505508,0.438582408,0.113843809,0.102564103
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,0.157730115,0.254210502,0.20723753,-0.132433167,0.236171383,0.489411311,-0.233941985,0.430045998,0.250994449,0.412695684,0.260254661,-0.101740068,0.893963116,0.112332015,0.230599008,0.06482254,0.048046915,0.307315694,0.452430609,0.097176208,-0.078327839,0.084558859,0.198207671,0.195494237,0.208461327,0.136363636
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,NC1=CC(=CNC1=O)C1=CC=NC=C1,0.050448199,0.421040928,0.397726996,-0.042424681,0.371632313,0.584345536,0.609485874,0.4785578,0.470607008,0.326124348,-0.107988996,0.207686497,0.375602812,0.082660594,0.314107324,0.682149793,0.68927979,0.091313758,0.596295933,-0.084493015,0.131349748,0.023351216,0.068058214,-0.063810277,0.337890639,0.103448276
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC(=O)OCC2=CN=CC=C2)C=C1,-0.053786388,-0.062106877,-0.143822806,-0.014872664,-0.196368524,0.140768908,0.346606763,0.083565556,0.026786533,-0.084813307,-0.075322765,0.244262071,0.039217136,-0.037089096,-0.097446857,-0.095980124,0.430556816,-0.031148257,0.02680104,0.122564139,-0.015562696,-0.051574045,0.597221059,0.038848583,-0.113100108,0.118421053
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,0.881626282,0.942765665,0.951223229,0.161055027,0.729193234,0.893973183,0.585530998,0.595205147,0.233715002,0.863201477,0.661096649,0.355123331,0.945533324,0.135463871,0.458680994,0.495854882,0.797287001,0.536196299,0.684641784,0.770613276,0.544506753,0.881801695,0.807097959,0.594535646,0.585112315,0.333333333
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2,0.171474457,0.158531132,-0.074132568,0.452580703,-0.102955411,0.003279121,0.40685692,-0.175810511,-0.078999302,0.366600119,0.320072146,-0.036254061,-0.119730992,0.175919114,0.263388948,0.03826763,0.361209557,-0.136403612,0.244825847,-0.159560831,0.370036415,-0.068038073,-0.055274317,0.461647474,0.23521595,0.12345679
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1,0.084160081,-0.213296374,0.02201614,0.187922981,0.023144457,0.550430956,0.214556641,0.097662185,0.267128445,0.110661029,0.505714684,0.217712478,0.254600737,0.499722289,0.249095563,0.27230643,0.158645624,0.331615318,0.299080447,0.327075749,0.1405075,0.164683202,-0.025804527,0.392262084,0.340061016,0.116666667
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,-0.026074126,-0.029037849,-0.120515977,0.183752945,0.006849708,0.345280774,0.482262276,0.36252335,0.336012965,0.234026295,-0.048173912,0.380631641,0.018170654,0.179109018,-0.122683728,0.212834129,0.489962011,0.202423737,0.430752647,0.242502288,0.146215583,-0.158233475,0.571169924,-0.167116926,0.299541841,0.103448276
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,-0.149044605,-0.086796598,-0.095349266,-0.185003451,-0.109939831,0.324102327,0.121293094,0.004150088,0.59392073,0.291742853,0.043094773,0.307946063,0.174089425,-0.00354165,0.203950227,-0.024804076,0.08055849,-0.114491283,0.166226887,-0.259179665,0.422532285,0.388342155,0.091002188,0.01673058,-0.08497299,0.086956522
C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,-0.021259221,-0.035555339,-0.018360613,-0.099500474,0.066494234,0.003551825,0.049339875,-0.090681027,0.043331253,0.233491348,0.310744789,-0.072036366,-0.241824675,0.26459876,0.147737897,0.118622308,0.003482714,-0.137160087,0.138762687,0.062187065,0.200940861,-0.036413618,-0.090597766,0.322360798,-0.00478692,0.101265823
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0.963261272,0.872391666,0.643835716,0.964494194,0.861633852,0.95144842,0.720504817,0.88279007,0.969897671,0.988266622,0.98405258,0.953197318,0.985487469,0.997122586,0.986213814,0.960029898,0.934736313,0.900466554,0.893198387,0.848477542,0.98404271,0.910513474,0.888652948,0.90696982,0.99283889,0.638297872
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1,0.794318029,0.591643154,0.30092757,0.945166584,0.903181136,0.950767982,0.777261218,0.873007317,0.984865961,0.992267907,0.957319248,0.82600283,0.998834667,0.986872585,0.975698252,0.930160272,0.817368562,0.943073732,0.870771102,0.818092609,0.867279682,0.832299706,0.950340667,0.878263854,0.969129731,0.418181818
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0.93612133,0.878249649,0.803138842,0.958351145,0.771552574,0.902769952,0.604078538,0.803599034,0.900206037,0.733619818,0.937785468,0.627364253,0.854005733,0.990861833,0.936394894,0.888623406,0.884441482,0.612274142,0.469599726,0.403674985,0.952133261,0.807021441,0.954643638,0.847163586,0.973886489,0.444444444
C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,0.17927328,0.052666274,0.094474974,0.45416094,0.348332049,0.693729428,-0.273410157,0.805156981,0.339205013,0.934668993,0.606269086,0.444616097,0.638841692,0.565841664,0.467407712,0.185356201,0.355182565,0.46809062,0.168404172,0.171266487,0.537136208,0.612571902,0.420829541,0.141670826,0.344462233,0.210526316
